CMIP5 models,1,
grey band,1,
spatial resolution,1,
caveats,1,
timber species,1,
pines,1,
annelid worms,1,
true bugs,1,
spiders,1,
Chordates,1,
snakes,1,
ungulates,1,
taxonomic group,1,
median estimates,1,
5°C,1,
Maximum estimates,1,
Projected species extinctions,1,
geological timescales,1,
non-climatic stressor,1,
geological record,1,
additonal risk,1,
habitat conversion,1,
reservoir host species,1,
infectious disease risk,1,
consensus,1,
public health interventions,1,
lowland tropical areas,1,
ue,1,
gypti,1,Corrupt
wider thermal breadths,1,
Ross River fever,1,
wildlife populations,1,
Zika viruses,1,
human connectivity,1,
vector species,1,
thermal optima,1,
VBD transmission,1,
multiple parasites,1,
thermal limits,1,
human impacts,1,
mobility,1,
pathogen control measures,1,
gridded climate variables,1,
soil properties,1,
episodic weather extremes,1,
calculated carbon cycling,1,
Simulated biome shifts,1,
structural uncertainty,1,
error propagation,1,
coupling models,1,
IPBES methodological assessment report,1,
datasets,1,
simulated processes,1,
quality scores,1,
individual DGVMs,1,
scoring,1,
integrated modelling,1,
dynamic simulation,1,
DGVMs,1,
Biome Level Climate change,1,
filled symbols,1,
outline symbols,1,
Filled circles,1,Figure
filled squares,1,
filled diamonds,1,
filled triangle pointing up,1,
filled triangle pointing down,1,
filled triangle,1,
filled cross,1,
outlined circle,1,
outlined diamond,1,
IPCC AR3,1,
observational evidence,1,
increasing atmospheric CO2 levels,1,
areal extent,1,
probabilistic methods,1,
savannah regions,1,
temperate forest vegetation,1,
dry tropical forest types,1,
arid vegetation cover,1,
abiotic conditions,1,
arid system structure,1,
savanna systems,1,
CO2 fertilisation effects,1,
Arid Mongolian steppe grassland,1,
North American drylands,1,
southern African arid ecosystems,1,
Dryland woody encroachment,1,
soil water,1,
grass expansion,1,
ecosystem transformation,1,
grassy shrublands,1,
endemic plants,1,
dry woodlands,1,
thermal stress,1,
woody plant mortality,1,
perennial grass replacement,1,
xeric shrubs,1,
extremes,1,
ecological drought,1,
model agreement,1,
M,1,
seasonal timing,1,
plant functional composition,1,
diversity loss,1,
soil type,1,
TEs,1,
grain,1,
vegetation formations,1,
community shifts,1,
type conversions,1,
low fuel moisture,1,
vegetation regrowth,1,
heavy precipitation,1,
soil stability,1,
burnt areas,1,
flammable exotic plantation forestry,1,
mitigation responses,1,
groundwater systems,1,
environmental flow limits,1,
open shrublands,1,
herbivory impacts,1,
altered climate,1,
C3 photosynthesis,1,
carbon increase,1,
savanna distribution,1,
CO2,1,
canopy,1,
arid savannas,1,
CO2 concentrations,1,
savanna expanse,1,
closed canopy systems,1,
woody dominance,1,
feeding,1,
projected climate changes,1,
tropical agricultural revolution pathway,1,
agronomic prosperity,1,
African Forest Restoration Initiative,1,
dry forests,1,
prolonged droughts,1,
woody biomass,1,
cooler temperatures,1,
higher,1,
ations,1,
Tropical species,1,
tropical cloud forest,1,
tropical cloud forests,1,
geographical shift,1,
transition areas,1,
Forest dieback,1,
Amazon region,1,
tropical forest occurrence,1,
Tropical lowlands,1,
human pressures,1,
LUCs,1,
subtropical forests,1,
forest specialists,1,
soil fauna groups,1,
climate change conditions,1,
decom,1,
western Himalayas,1,
subtropical coniferous forests,1,
invasive plant expansion,1,
local livelihoods,1,
unsustainable land use,1,
crop failures,1,
agricultural area,1,
booming tree crops,1,
Eucalyptus,1,
rubber,1,
decreased environmental limits,1,
Yunnan provincial government,1,
Asian Elephant National Park,1,
national park system,1,
boreal forest zone,1,
boreal tree species,1,
edaphic features,1,
southern boreal forest,1,
conifers,1,
eastern Siberia,1,
fire disturbance,1,
Alberta,1,
mountain pine beetles,1,
non-pine conifers,1,
broadleaf trees,1,
permafrost melt water,1,
Peatland Systems,1,
peat development,1,
Peatland area loss,1,
northern peatland area,1,
northern peatland persistence,1,
peatland carbon stocks,1,
tropical peatland emissions,1,
groundwater drawdown,1,
northern peatland carbon sink,1,
ignition sources,1,
mean summer precipitation,1,
low RCPs,1,
Indonesian region,1,
peat carbon losses,1,
human peatland drainage,1,
disturbance,1,
warmer growing seasons,1,
environmental archive,1,
human disturbances,1,
Polar Tundra Ecosystems,1,
permafrost extent,1,
woody shrubs,1,
arctic hydrology,1,
th,1,
terrestrial biomes,1,
annual surface air temperatures,1,
Arctic tundra systems,1,
vegetation response,1,
project acceleration,1,
shrub dominance,1,
boreal forest encroachment,1,
permafrost dynamics,1,
thaw ponds,1,
low nutrient availability,1,
graminoids,1,
soil thawing,1,
biophysical,1,
modelled,1,
carbon cycle changes,1,
tundra ecosystem function,1,
Overshoot Projections,1,
terrestrial,1,
biophysical climate feedbacks,1,
committed changes,1,
changing vegetation cover,1,
transient warming,1,
warming overshoot,1,
tropical forest cover loss,1,
woody C3 vegetation,1,
concentration,1,
boreal forest cover,1,
vegetation composition,1,
terrestrial carbon uptake,1,
decisions,1,
ecosystem physiological responses,1,
geographical location,1,
functional change,1,
biome map,1,
WWF ecoregions database,1,
resprouting plants,1,
grass dominance,1,
resprouting trees,1,
deciduous,1,
evergreen species,1,
polar desert,1,
coniferous trees,1,
reduced surface albedo,1,
woody shrub cover,1,
Boreal,1,
Deciduous broadleaf tree encroachment,1,
Extensive boreal tree,1,
boreal zone,1,
southern ecotone,1,
continental grasslands,1,
beetle infestations,1,
mesic savanna,1,
climate envelope,1,
Forest biomass,1,
Temperate forest Forest decline,1,
deciduous vegetation,1,
deciduous species,1,
pest outbreaks,1,
woodier states,1,
annas,1,
America,1,
C4 grass productivity,1,
C3 grass productivity,1,
desert vegetation productivity,1,
central Australia,1,
Arabian Peninsula,1,
increased leaf area index,1,
Forest death,1,
central,1,
geographical match,1,
tropical forest expansion,1,
boreal forest expansion,1,
Mediterranean shrublands,1,
xeric shrublands,1,
temperate grassy systems,1,
deciduous forest species,1,
evergreen forest species,1,
geographical pattern,1,
observed exposure,1,
observed climate change,1,
spatial patterns,1,
US national park area,1,
area,1,
South African national parks,1,
human land cover,1,
individual protected areas,1,
subtropical projected areas,1,
Oceania,1,
temperate conifer forests,1,
humid tropical forests,1,
Regional analyses,1,
Bolivia,1,
suarezensis,1,
protected areas network,1,
Atlantic Forest amphibians,1,
bog woodlands,1,
Protected rivers,1,
population movements,1,
dams,1,
freshwater connectivity,1,
protected area,1,
fire weather seasons,1,
agricultural expansion project,1,
total burned area,1,
trade,1,
respiratory illnesses,1,
degraded water quality,1,
sediment flow,1,
chemical precursors,1,
shared socioeconomic pathway SSP3,1,
global population exposure,1,
Western Australia,1,
fire intensity,1,
reduced deforestation,1,
global emissions,1,
Northern Territory,1,
projected fire increase,1,
temperature montane rainforest,1,
4°C temperature increase,1,Encoding
emission reductions,1,
Carbon dioxide fertilisation,1,
desert ecosystems,1,
temperate forest,1,
timber production,1,
forest products,1,
buffering capacity,1,
Amazon tropical evergreen forest,1,
evapotranspiration inputs,1,
Guinean tropical deciduous forest,1,
tropical forest areas,1,
plant hydraulics,1,
Northern Hemisphere conifer forest area,1,
Sierra Nevada conifer forests,1,
spruce forest,1,
timber productivity,1,
mesic vegetation,1,
endemic pencil pine,1,
temperate montane rainforest,1,
temperate forest areas,1,
biological process understanding,1,
atmospheric inversion model output,1,
spatial climate data,1,
net ecosystem productivity,1,
global land carbon sink,1,
episodic events,1,
